"","NUTS","DISTRICT_CODE","SUB_DISTRICT_CODE","REF_YEAR","REF_DATE","SEX","BRAND","BRAND_TOTAL"
"31219","AT13",91200,91200,2018,20181231,3,"HONDA",13
"31220","AT13",91200,91200,2018,20181231,3,"SUZUKI",13
"31221","AT13",91200,91200,2018,20181231,3,"LEXUS",11
"31222","AT13",91200,91200,2018,20181231,3,"CHEVROLET",9
"31223","AT13",91200,91200,2018,20181231,3,"MITSUBISHI",8
"31224","AT13",91200,91200,2018,20181231,3,"TESLA",6
"31225","AT13",91200,91200,2018,20181231,3,"MASERATI",4
"31226","AT13",91200,91200,2018,20181231,3,"DS",3
"31227","AT13",91200,91200,2018,20181231,3,"INFINITI",3
"31228","AT13",91200,91200,2018,20181231,3,"SAAB",3
"31229","AT13",91200,91200,2018,20181231,3,"CADILLAC",2
"31230","AT13",91200,91200,2018,20181231,3,"AUSTIN",1
"31231","AT13",91200,91200,2018,20181231,3,"BENTLEY",1
"31232","AT13",91200,91200,2018,20181231,3,"DAIHATSU",1
"31233","AT13",91200,91200,2018,20181231,3,"DODGE",1
"31234","AT13",91200,91200,2018,20181231,3,"FERRARI",1
"31235","AT13",91200,91200,2018,20181231,3,"LADA",1
"31236","AT13",91200,91200,2018,20181231,3,"MCLAREN",1
"31237","AT13",91200,91200,2018,20181231,3,"MG",1
"31238","AT13",91200,91200,2018,20181231,3,"PONTIAC",1
"31239","AT13",91200,91200,2018,20181231,3,"ROVER",1
"31240","AT13",91200,91200,2018,20181231,3,"STEYRPUCH",1
"31241","AT13",91200,91200,2018,20181231,3,"SUBARU",1
"31242","AT13",91200,91200,2018,20181231,3,"ZASTAVA",1
"31243","AT13",91300,91300,2018,20181231,1,"VW",2103
"31244","AT13",91300,91300,2018,20181231,1,"MERCEDES",1074
"31245","AT13",91300,91300,2018,20181231,1,"BMW",1039
"31246","AT13",91300,91300,2018,20181231,1,"AUDI",867
"31247","AT13",91300,91300,2018,20181231,1,"FORD",673
"31248","AT13",91300,91300,2018,20181231,1,"OPEL",629
"31249","AT13",91300,91300,2018,20181231,1,"SKODA",574
"31250","AT13",91300,91300,2018,20181231,1,"MAZDA",414
"31251","AT13",91300,91300,2018,20181231,1,"RENAULT",409
"31252","AT13",91300,91300,2018,20181231,1,"PEUGEOT",359
"31253","AT13",91300,91300,2018,20181231,1,"TOYOTA",355
"31254","AT13",91300,91300,2018,20181231,1,"VOLVO",304
"31255","AT13",91300,91300,2018,20181231,1,"CITROEN",292
"31256","AT13",91300,91300,2018,20181231,1,"SEAT",281
"31257","AT13",91300,91300,2018,20181231,1,"FIAT",271
"31258","AT13",91300,91300,2018,20181231,1,"HYUNDAI",251
"31259","AT13",91300,91300,2018,20181231,1,"PORSCHE",245
"31260","AT13",91300,91300,2018,20181231,1,"KIA",151
"31261","AT13",91300,91300,2018,20181231,1,"HONDA",145
"31262","AT13",91300,91300,2018,20181231,1,"NISSAN",145
"31263","AT13",91300,91300,2018,20181231,1,"ALFA-ROMEO",142
"31264","AT13",91300,91300,2018,20181231,1,"MINI",117
"31265","AT13",91300,91300,2018,20181231,1,"DACIA",115
"31266","AT13",91300,91300,2018,20181231,1,"SMART",110
"31267","AT13",91300,91300,2018,20181231,1,"JAGUAR",107
"31268","AT13",91300,91300,2018,20181231,1,"JEEP",106
"31269","AT13",91300,91300,2018,20181231,1,"MITSUBISHI",106
"31270","AT13",91300,91300,2018,20181231,1,"LANDROVER",101
"31271","AT13",91300,91300,2018,20181231,1,"SUZUKI",94
"31272","AT13",91300,91300,2018,20181231,1,"CHEVROLET",80
"31273","AT13",91300,91300,2018,20181231,1,"CHRYSLER",55
"31274","AT13",91300,91300,2018,20181231,1,"SAAB",54
"31275","AT13",91300,91300,2018,20181231,1,"LANCIA",39
"31276","AT13",91300,91300,2018,20181231,1,"LEXUS",39
"31277","AT13",91300,91300,2018,20181231,1,"SUBARU",36
"31278","AT13",91300,91300,2018,20181231,1,"ROVER",31
"31279","AT13",91300,91300,2018,20181231,1,"STEYRPUCH",25
"31280","AT13",91300,91300,2018,20181231,1,"MG",23
"31281","AT13",91300,91300,2018,20181231,1,"DAIHATSU",19
"31282","AT13",91300,91300,2018,20181231,1,"FERRARI",18
"31283","AT13",91300,91300,2018,20181231,1,"MASERATI",17
"31284","AT13",91300,91300,2018,20181231,1,"DS",16
"31285","AT13",91300,91300,2018,20181231,1,"BENTLEY",14
"31286","AT13",91300,91300,2018,20181231,1,"TRIUMPH",12
"31287","AT13",91300,91300,2018,20181231,1,"AUSTIN",10
"31288","AT13",91300,91300,2018,20181231,1,"ASTONMARTIN",9
"31289","AT13",91300,91300,2018,20181231,1,"TESLA",9
"31290","AT13",91300,91300,2018,20181231,1,"CADILLAC",8
"31291","AT13",91300,91300,2018,20181231,1,"ROLLSROYCE",8
"31292","AT13",91300,91300,2018,20181231,1,"PONTIAC",7
"31293","AT13",91300,91300,2018,20181231,1,"PUCH",7
"31294","AT13",91300,91300,2018,20181231,1,"DODGE",6
"31295","AT13",91300,91300,2018,20181231,1,"LADA",6
"31296","AT13",91300,91300,2018,20181231,1,"STEYRFIAT",6
"31297","AT13",91300,91300,2018,20181231,1,"ANDERE",6
"31298","AT13",91300,91300,2018,20181231,1,"STEYR",5
"31299","AT13",91300,91300,2018,20181231,1,"MORGAN",4
"31300","AT13",91300,91300,2018,20181231,1,"SSANG-YONG",4
"31301","AT13",91300,91300,2018,20181231,1,"BORGWARD",3
"31302","AT13",91300,91300,2018,20181231,1,"BRITISHLEYLAND",3
"31303","AT13",91300,91300,2018,20181231,1,"INFINITI",3
"31304","AT13",91300,91300,2018,20181231,1,"LOTUS",3
"31305","AT13",91300,91300,2018,20181231,1,"NSU",3
"31306","AT13",91300,91300,2018,20181231,1,"BIANCHI",2
"31307","AT13",91300,91300,2018,20181231,1,"CATERHAMCARS",2
"31308","AT13",91300,91300,2018,20181231,1,"CHRYSLER-SUNBEAM",2
"31309","AT13",91300,91300,2018,20181231,1,"LAMBORGHINI",2
"31310","AT13",91300,91300,2018,20181231,1,"MORRIS",2
"31311","AT13",91300,91300,2018,20181231,1,"RILEY",2
"31312","AT13",91300,91300,2018,20181231,1,"TALBOT",2
"31313","AT13",91300,91300,2018,20181231,1,"AMC",1
"31314","AT13",91300,91300,2018,20181231,1,"CHRYSLER-SIMCA",1
"31315","AT13",91300,91300,2018,20181231,1,"FIAT-SEAT",1
"31316","AT13",91300,91300,2018,20181231,1,"GORKIWKE",1
"31317","AT13",91300,91300,2018,20181231,1,"KTM",1
"31318","AT13",91300,91300,2018,20181231,1,"MOSK-AUTOM-FBR",1
"31319","AT13",91300,91300,2018,20181231,1,"PANHARD",1
"31320","AT13",91300,91300,2018,20181231,1,"SIMCA",1
"31321","AT13",91300,91300,2018,20181231,1,"STOEWER",1
"31322","AT13",91300,91300,2018,20181231,1,"TATRA",1
"31323","AT13",91300,91300,2018,20181231,1,"WIESMANN",1
"31324","AT13",91300,91300,2018,20181231,2,"VW",1851
"31325","AT13",91300,91300,2018,20181231,2,"OPEL",564
"31326","AT13",91300,91300,2018,20181231,2,"MERCEDES",553
"31327","AT13",91300,91300,2018,20181231,2,"AUDI",516
"31328","AT13",91300,91300,2018,20181231,2,"BMW",469
"31329","AT13",91300,91300,2018,20181231,2,"FORD",468
"31330","AT13",91300,91300,2018,20181231,2,"SKODA",441
"31331","AT13",91300,91300,2018,20181231,2,"RENAULT",411
"31332","AT13",91300,91300,2018,20181231,2,"PEUGEOT",387
"31333","AT13",91300,91300,2018,20181231,2,"FIAT",358
"31334","AT13",91300,91300,2018,20181231,2,"MAZDA",317
"31335","AT13",91300,91300,2018,20181231,2,"TOYOTA",300
"31336","AT13",91300,91300,2018,20181231,2,"HYUNDAI",288
"31337","AT13",91300,91300,2018,20181231,2,"SEAT",254
"31338","AT13",91300,91300,2018,20181231,2,"CITROEN",252
"31339","AT13",91300,91300,2018,20181231,2,"MINI",196
"31340","AT13",91300,91300,2018,20181231,2,"KIA",158
"31341","AT13",91300,91300,2018,20181231,2,"VOLVO",158
"31342","AT13",91300,91300,2018,20181231,2,"SUZUKI",141
"31343","AT13",91300,91300,2018,20181231,2,"NISSAN",140
"31344","AT13",91300,91300,2018,20181231,2,"DACIA",115
"31345","AT13",91300,91300,2018,20181231,2,"HONDA",109
"31346","AT13",91300,91300,2018,20181231,2,"MITSUBISHI",94
"31347","AT13",91300,91300,2018,20181231,2,"SMART",87
"31348","AT13",91300,91300,2018,20181231,2,"ALFA-ROMEO",68
"31349","AT13",91300,91300,2018,20181231,2,"CHEVROLET",62
"31350","AT13",91300,91300,2018,20181231,2,"LANDROVER",55
"31351","AT13",91300,91300,2018,20181231,2,"PORSCHE",55
"31352","AT13",91300,91300,2018,20181231,2,"JAGUAR",37
"31353","AT13",91300,91300,2018,20181231,2,"JEEP",34
"31354","AT13",91300,91300,2018,20181231,2,"LANCIA",32
"31355","AT13",91300,91300,2018,20181231,2,"DAIHATSU",22
"31356","AT13",91300,91300,2018,20181231,2,"CHRYSLER",19
"31357","AT13",91300,91300,2018,20181231,2,"ROVER",15
"31358","AT13",91300,91300,2018,20181231,2,"SAAB",14
"31359","AT13",91300,91300,2018,20181231,2,"DS",13
"31360","AT13",91300,91300,2018,20181231,2,"LEXUS",13
"31361","AT13",91300,91300,2018,20181231,2,"SUBARU",12
"31362","AT13",91300,91300,2018,20181231,2,"FERRARI",7
"31363","AT13",91300,91300,2018,20181231,2,"MG",7
"31364","AT13",91300,91300,2018,20181231,2,"BENTLEY",4
"31365","AT13",91300,91300,2018,20181231,2,"TRIUMPH",4
"31366","AT13",91300,91300,2018,20181231,2,"CADILLAC",3
"31367","AT13",91300,91300,2018,20181231,2,"MASERATI",3
"31368","AT13",91300,91300,2018,20181231,2,"STEYRPUCH",3
"31369","AT13",91300,91300,2018,20181231,2,"ANDERE",3
"31370","AT13",91300,91300,2018,20181231,2,"ASTONMARTIN",2
"31371","AT13",91300,91300,2018,20181231,2,"AUSTIN",2
"31372","AT13",91300,91300,2018,20181231,2,"HORCH",2
"31373","AT13",91300,91300,2018,20181231,2,"LADA",2
"31374","AT13",91300,91300,2018,20181231,2,"PONTIAC",2
"31375","AT13",91300,91300,2018,20181231,2,"PUCH",2
"31376","AT13",91300,91300,2018,20181231,2,"ROLLSROYCE",2
"31377","AT13",91300,91300,2018,20181231,2,"TALBOT",2
"31378","AT13",91300,91300,2018,20181231,2,"TESLA",2
"31379","AT13",91300,91300,2018,20181231,2,"BIANCHI",1
"31380","AT13",91300,91300,2018,20181231,2,"BRITISHLEYLAND",1
"31381","AT13",91300,91300,2018,20181231,2,"CHRYSLER-SIMCA",1
"31382","AT13",91300,91300,2018,20181231,2,"DODGE",1
"31383","AT13",91300,91300,2018,20181231,2,"INFINITI",1
"31384","AT13",91300,91300,2018,20181231,2,"MORRIS",1
"31385","AT13",91300,91300,2018,20181231,2,"NSU",1
"31386","AT13",91300,91300,2018,20181231,2,"RILEY",1
"31387","AT13",91300,91300,2018,20181231,2,"SSANG-YONG",1
"31388","AT13",91300,91300,2018,20181231,3,"VW",490
"31389","AT13",91300,91300,2018,20181231,3,"AUDI",258
"31390","AT13",91300,91300,2018,20181231,3,"BMW",240
"31391","AT13",91300,91300,2018,20181231,3,"MERCEDES",173
"31392","AT13",91300,91300,2018,20181231,3,"SKODA",158
"31393","AT13",91300,91300,2018,20181231,3,"OPEL",101
"31394","AT13",91300,91300,2018,20181231,3,"FORD",100
"31395","AT13",91300,91300,2018,20181231,3,"SEAT",92
"31396","AT13",91300,91300,2018,20181231,3,"VOLVO",48
"31397","AT13",91300,91300,2018,20181231,3,"RENAULT",46
"31398","AT13",91300,91300,2018,20181231,3,"MINI",41
"31399","AT13",91300,91300,2018,20181231,3,"PORSCHE",39
"31400","AT13",91300,91300,2018,20181231,3,"LANDROVER",33
"31401","AT13",91300,91300,2018,20181231,3,"SMART",33
"31402","AT13",91300,91300,2018,20181231,3,"FIAT",27
"31403","AT13",91300,91300,2018,20181231,3,"TOYOTA",25
"31404","AT13",91300,91300,2018,20181231,3,"MAZDA",21
"31405","AT13",91300,91300,2018,20181231,3,"CITROEN",19
"31406","AT13",91300,91300,2018,20181231,3,"PEUGEOT",16
"31407","AT13",91300,91300,2018,20181231,3,"DACIA",14
"31408","AT13",91300,91300,2018,20181231,3,"KIA",14
"31409","AT13",91300,91300,2018,20181231,3,"ALFA-ROMEO",13
"31410","AT13",91300,91300,2018,20181231,3,"HYUNDAI",12
"31411","AT13",91300,91300,2018,20181231,3,"NISSAN",11
"31412","AT13",91300,91300,2018,20181231,3,"MITSUBISHI",10
"31413","AT13",91300,91300,2018,20181231,3,"TESLA",10
"31414","AT13",91300,91300,2018,20181231,3,"JAGUAR",9
"31415","AT13",91300,91300,2018,20181231,3,"JEEP",9
"31416","AT13",91300,91300,2018,20181231,3,"SSANG-YONG",9
"31417","AT13",91300,91300,2018,20181231,3,"CHEVROLET",5
"31418","AT13",91300,91300,2018,20181231,3,"CHRYSLER",5
"31419","AT13",91300,91300,2018,20181231,3,"HONDA",5
"31420","AT13",91300,91300,2018,20181231,3,"LANCIA",5
"31421","AT13",91300,91300,2018,20181231,3,"LEXUS",5
"31422","AT13",91300,91300,2018,20181231,3,"DS",4
"31423","AT13",91300,91300,2018,20181231,3,"ASTONMARTIN",3
"31424","AT13",91300,91300,2018,20181231,3,"MASERATI",3
"31425","AT13",91300,91300,2018,20181231,3,"CHRYSLER-SUNBEAM",2
"31426","AT13",91300,91300,2018,20181231,3,"SAAB",2
"31427","AT13",91300,91300,2018,20181231,3,"SUBARU",2
"31428","AT13",91300,91300,2018,20181231,3,"SUZUKI",2
"31429","AT13",91300,91300,2018,20181231,3,"AMC",1
"31430","AT13",91300,91300,2018,20181231,3,"AUSTIN",1
"31431","AT13",91300,91300,2018,20181231,3,"BENTLEY",1
"31432","AT13",91300,91300,2018,20181231,3,"BRITISHLEYLAND",1
"31433","AT13",91300,91300,2018,20181231,3,"DAIHATSU",1
"31434","AT13",91300,91300,2018,20181231,3,"FERRARI",1
"31435","AT13",91300,91300,2018,20181231,3,"FISKER",1
"31436","AT13",91300,91300,2018,20181231,3,"LAMBORGHINI",1
"31437","AT13",91300,91300,2018,20181231,3,"MORGAN",1
"31438","AT13",91300,91300,2018,20181231,3,"PUCH",1
"31439","AT13",91300,91300,2018,20181231,3,"ROLLSROYCE",1
"31440","AT13",91300,91300,2018,20181231,3,"SIMCA",1
"31441","AT13",91400,91400,2018,20181231,1,"VW",3369
"31442","AT13",91400,91400,2018,20181231,1,"MERCEDES",1547
"31443","AT13",91400,91400,2018,20181231,1,"BMW",1416
"31444","AT13",91400,91400,2018,20181231,1,"AUDI",1400
"31445","AT13",91400,91400,2018,20181231,1,"FORD",1360
"31446","AT13",91400,91400,2018,20181231,1,"OPEL",1296
"31447","AT13",91400,91400,2018,20181231,1,"SKODA",1047
"31448","AT13",91400,91400,2018,20181231,1,"RENAULT",847
"31449","AT13",91400,91400,2018,20181231,1,"MAZDA",812
"31450","AT13",91400,91400,2018,20181231,1,"TOYOTA",728
"31451","AT13",91400,91400,2018,20181231,1,"PEUGEOT",680
"31452","AT13",91400,91400,2018,20181231,1,"SEAT",520
"31453","AT13",91400,91400,2018,20181231,1,"HYUNDAI",509
"31454","AT13",91400,91400,2018,20181231,1,"CITROEN",479
"31455","AT13",91400,91400,2018,20181231,1,"FIAT",393
"31456","AT13",91400,91400,2018,20181231,1,"KIA",358
"31457","AT13",91400,91400,2018,20181231,1,"VOLVO",355
"31458","AT13",91400,91400,2018,20181231,1,"NISSAN",342
"31459","AT13",91400,91400,2018,20181231,1,"DACIA",276
"31460","AT13",91400,91400,2018,20181231,1,"HONDA",212
"31461","AT13",91400,91400,2018,20181231,1,"SUZUKI",206
"31462","AT13",91400,91400,2018,20181231,1,"MITSUBISHI",180
"31463","AT13",91400,91400,2018,20181231,1,"ALFA-ROMEO",171
"31464","AT13",91400,91400,2018,20181231,1,"CHEVROLET",132
"31465","AT13",91400,91400,2018,20181231,1,"PORSCHE",131
"31466","AT13",91400,91400,2018,20181231,1,"CHRYSLER",110
"31467","AT13",91400,91400,2018,20181231,1,"JEEP",102
"31468","AT13",91400,91400,2018,20181231,1,"SMART",99
"31469","AT13",91400,91400,2018,20181231,1,"LANDROVER",95
"31470","AT13",91400,91400,2018,20181231,1,"JAGUAR",93
"31471","AT13",91400,91400,2018,20181231,1,"MINI",85
"31472","AT13",91400,91400,2018,20181231,1,"SUBARU",54
"31473","AT13",91400,91400,2018,20181231,1,"LANCIA",48
"31474","AT13",91400,91400,2018,20181231,1,"SAAB",45
"31475","AT13",91400,91400,2018,20181231,1,"LEXUS",37
"31476","AT13",91400,91400,2018,20181231,1,"ROVER",32
"31477","AT13",91400,91400,2018,20181231,1,"MG",23
"31478","AT13",91400,91400,2018,20181231,1,"DAIHATSU",22
"31479","AT13",91400,91400,2018,20181231,1,"STEYRPUCH",16
"31480","AT13",91400,91400,2018,20181231,1,"DS",14
"31481","AT13",91400,91400,2018,20181231,1,"TRIUMPH",13
"31482","AT13",91400,91400,2018,20181231,1,"BORGWARD",12
"31483","AT13",91400,91400,2018,20181231,1,"DODGE",12
"31484","AT13",91400,91400,2018,20181231,1,"CADILLAC",11
"31485","AT13",91400,91400,2018,20181231,1,"FERRARI",11
"31486","AT13",91400,91400,2018,20181231,1,"LADA",11
"31487","AT13",91400,91400,2018,20181231,1,"TESLA",9
"31488","AT13",91400,91400,2018,20181231,1,"AUSTIN",8
"31489","AT13",91400,91400,2018,20181231,1,"ANDERE",8
"31490","AT13",91400,91400,2018,20181231,1,"ROLLSROYCE",7
"31491","AT13",91400,91400,2018,20181231,1,"INFINITI",6
"31492","AT13",91400,91400,2018,20181231,1,"LOTUS",6
"31493","AT13",91400,91400,2018,20181231,1,"MASERATI",6
"31494","AT13",91400,91400,2018,20181231,1,"PONTIAC",6
"31495","AT13",91400,91400,2018,20181231,1,"SSANG-YONG",6
"31496","AT13",91400,91400,2018,20181231,1,"PUCH",5
"31497","AT13",91400,91400,2018,20181231,1,"BRITISHLEYLAND",4
"31498","AT13",91400,91400,2018,20181231,1,"HUMMER",4
"31499","AT13",91400,91400,2018,20181231,1,"STEYR",4
"31500","AT13",91400,91400,2018,20181231,1,"LLOYD",3
"31501","AT13",91400,91400,2018,20181231,1,"MORGAN",3
"31502","AT13",91400,91400,2018,20181231,1,"MORRIS",3
"31503","AT13",91400,91400,2018,20181231,1,"BIANCHI",2
"31504","AT13",91400,91400,2018,20181231,1,"BUICK",2
"31505","AT13",91400,91400,2018,20181231,1,"INNOCENTI",2
"31506","AT13",91400,91400,2018,20181231,1,"LAMBORGHINI",2
"31507","AT13",91400,91400,2018,20181231,1,"NSU",2
"31508","AT13",91400,91400,2018,20181231,1,"STEYRFIAT",2
"31509","AT13",91400,91400,2018,20181231,1,"ASTONMARTIN",1
"31510","AT13",91400,91400,2018,20181231,1,"AWZ",1
"31511","AT13",91400,91400,2018,20181231,1,"CATERHAMCARS",1
"31512","AT13",91400,91400,2018,20181231,1,"CHRYSLER-SUNBEAM",1
"31513","AT13",91400,91400,2018,20181231,1,"CHRYSLER-SIMCA",1
"31514","AT13",91400,91400,2018,20181231,1,"DETOMASO",1
"31515","AT13",91400,91400,2018,20181231,1,"FIAT-SEAT",1
"31516","AT13",91400,91400,2018,20181231,1,"GOLIATH",1
"31517","AT13",91400,91400,2018,20181231,1,"IVECO",1
"31518","AT13",91400,91400,2018,20181231,1,"OLDSMOBILE",1
"31519","AT13",91400,91400,2018,20181231,1,"PERL",1
"31520","AT13",91400,91400,2018,20181231,1,"PLYMOUTH",1
"31521","AT13",91400,91400,2018,20181231,1,"SIMCA",1
"31522","AT13",91400,91400,2018,20181231,1,"TATRA",1
"31523","AT13",91400,91400,2018,20181231,1,"VAUXHALL",1
"31524","AT13",91400,91400,2018,20181231,2,"VW",2392
"31525","AT13",91400,91400,2018,20181231,2,"FORD",901
"31526","AT13",91400,91400,2018,20181231,2,"OPEL",888
"31527","AT13",91400,91400,2018,20181231,2,"SKODA",744
"31528","AT13",91400,91400,2018,20181231,2,"RENAULT",701
"31529","AT13",91400,91400,2018,20181231,2,"AUDI",645
"31530","AT13",91400,91400,2018,20181231,2,"PEUGEOT",590
"31531","AT13",91400,91400,2018,20181231,2,"TOYOTA",569
"31532","AT13",91400,91400,2018,20181231,2,"MERCEDES",567
"31533","AT13",91400,91400,2018,20181231,2,"BMW",535
"31534","AT13",91400,91400,2018,20181231,2,"MAZDA",523
"31535","AT13",91400,91400,2018,20181231,2,"FIAT",470
"31536","AT13",91400,91400,2018,20181231,2,"HYUNDAI",456
"31537","AT13",91400,91400,2018,20181231,2,"SEAT",423
"31538","AT13",91400,91400,2018,20181231,2,"CITROEN",354
"31539","AT13",91400,91400,2018,20181231,2,"KIA",287
"31540","AT13",91400,91400,2018,20181231,2,"SUZUKI",268
"31541","AT13",91400,91400,2018,20181231,2,"NISSAN",259
"31542","AT13",91400,91400,2018,20181231,2,"DACIA",189
"31543","AT13",91400,91400,2018,20181231,2,"MINI",179
"31544","AT13",91400,91400,2018,20181231,2,"HONDA",170
"31545","AT13",91400,91400,2018,20181231,2,"VOLVO",152
"31546","AT13",91400,91400,2018,20181231,2,"MITSUBISHI",118
"31547","AT13",91400,91400,2018,20181231,2,"SMART",105
"31548","AT13",91400,91400,2018,20181231,2,"CHEVROLET",101
"31549","AT13",91400,91400,2018,20181231,2,"ALFA-ROMEO",94
"31550","AT13",91400,91400,2018,20181231,2,"LANCIA",51
"31551","AT13",91400,91400,2018,20181231,2,"JEEP",43
"31552","AT13",91400,91400,2018,20181231,2,"CHRYSLER",37
"31553","AT13",91400,91400,2018,20181231,2,"DAIHATSU",36
"31554","AT13",91400,91400,2018,20181231,2,"PORSCHE",32
"31555","AT13",91400,91400,2018,20181231,2,"SUBARU",28
"31556","AT13",91400,91400,2018,20181231,2,"LANDROVER",26
"31557","AT13",91400,91400,2018,20181231,2,"JAGUAR",18
"31558","AT13",91400,91400,2018,20181231,2,"SAAB",18
"31559","AT13",91400,91400,2018,20181231,2,"ROVER",13
"31560","AT13",91400,91400,2018,20181231,2,"DS",11
"31561","AT13",91400,91400,2018,20181231,2,"LEXUS",11
"31562","AT13",91400,91400,2018,20181231,2,"SSANG-YONG",6
"31563","AT13",91400,91400,2018,20181231,2,"STEYRPUCH",5
"31564","AT13",91400,91400,2018,20181231,2,"BRITISHLEYLAND",4
"31565","AT13",91400,91400,2018,20181231,2,"CADILLAC",3
"31566","AT13",91400,91400,2018,20181231,2,"DODGE",3
"31567","AT13",91400,91400,2018,20181231,2,"LADA",3
"31568","AT13",91400,91400,2018,20181231,2,"BENTLEY",2
"31569","AT13",91400,91400,2018,20181231,2,"PUCH",2
"31570","AT13",91400,91400,2018,20181231,2,"ROLLSROYCE",2
"31571","AT13",91400,91400,2018,20181231,2,"ANDERE",2
"31572","AT13",91400,91400,2018,20181231,2,"AUDKW",1
"31573","AT13",91400,91400,2018,20181231,2,"FERRARI",1
"31574","AT13",91400,91400,2018,20181231,2,"FIAT-SEAT",1
"31575","AT13",91400,91400,2018,20181231,2,"GOLIATH",1
"31576","AT13",91400,91400,2018,20181231,2,"INFINITI",1
"31577","AT13",91400,91400,2018,20181231,2,"LLOYD",1
"31578","AT13",91400,91400,2018,20181231,2,"LOTUS",1
"31579","AT13",91400,91400,2018,20181231,2,"MG",1
"31580","AT13",91400,91400,2018,20181231,2,"MORGAN",1
"31581","AT13",91400,91400,2018,20181231,2,"MORRIS",1
"31582","AT13",91400,91400,2018,20181231,2,"PONTIAC",1
"31583","AT13",91400,91400,2018,20181231,2,"TRIUMPH",1
"31584","AT13",91400,91400,2018,20181231,3,"VW",490
"31585","AT13",91400,91400,2018,20181231,3,"FORD",249
"31586","AT13",91400,91400,2018,20181231,3,"BMW",206
"31587","AT13",91400,91400,2018,20181231,3,"MERCEDES",206
"31588","AT13",91400,91400,2018,20181231,3,"AUDI",172
"31589","AT13",91400,91400,2018,20181231,3,"SKODA",161
"31590","AT13",91400,91400,2018,20181231,3,"RENAULT",92
"31591","AT13",91400,91400,2018,20181231,3,"OPEL",86
"31592","AT13",91400,91400,2018,20181231,3,"TOYOTA",86
"31593","AT13",91400,91400,2018,20181231,3,"SEAT",78
"31594","AT13",91400,91400,2018,20181231,3,"HYUNDAI",54
"31595","AT13",91400,91400,2018,20181231,3,"VOLVO",44
"31596","AT13",91400,91400,2018,20181231,3,"FIAT",34
"31597","AT13",91400,91400,2018,20181231,3,"CITROEN",31
"31598","AT13",91400,91400,2018,20181231,3,"MAZDA",28
"31599","AT13",91400,91400,2018,20181231,3,"PEUGEOT",28
"31600","AT13",91400,91400,2018,20181231,3,"LANDROVER",26
"31601","AT13",91400,91400,2018,20181231,3,"SMART",23
"31602","AT13",91400,91400,2018,20181231,3,"KIA",19
"31603","AT13",91400,91400,2018,20181231,3,"NISSAN",19
"31604","AT13",91400,91400,2018,20181231,3,"MINI",17
"31605","AT13",91400,91400,2018,20181231,3,"PORSCHE",15
"31606","AT13",91400,91400,2018,20181231,3,"DACIA",13
"31607","AT13",91400,91400,2018,20181231,3,"LANCIA",11
"31608","AT13",91400,91400,2018,20181231,3,"ALFA-ROMEO",9
"31609","AT13",91400,91400,2018,20181231,3,"JAGUAR",9
"31610","AT13",91400,91400,2018,20181231,3,"SUZUKI",9
"31611","AT13",91400,91400,2018,20181231,3,"CHRYSLER",8
"31612","AT13",91400,91400,2018,20181231,3,"HONDA",8
"31613","AT13",91400,91400,2018,20181231,3,"JEEP",8
"31614","AT13",91400,91400,2018,20181231,3,"LEXUS",7
"31615","AT13",91400,91400,2018,20181231,3,"SAAB",5
"31616","AT13",91400,91400,2018,20181231,3,"MITSUBISHI",4
"31617","AT13",91400,91400,2018,20181231,3,"TESLA",4
"31618","AT13",91400,91400,2018,20181231,3,"FERRARI",3
"31619","AT13",91400,91400,2018,20181231,3,"CHEVROLET",2
"31620","AT13",91400,91400,2018,20181231,3,"ROVER",2
"31621","AT13",91400,91400,2018,20181231,3,"ASTONMARTIN",1
"31622","AT13",91400,91400,2018,20181231,3,"CHRYSLER-SIMCA",1
"31623","AT13",91400,91400,2018,20181231,3,"MASERATI",1
"31624","AT13",91400,91400,2018,20181231,3,"ROLLSROYCE",1
"31625","AT13",91400,91400,2018,20181231,3,"SSANG-YONG",1
"31626","AT13",91500,91500,2018,20181231,1,"VW",2345
"31627","AT13",91500,91500,2018,20181231,1,"MERCEDES",1214
"31628","AT13",91500,91500,2018,20181231,1,"BMW",1045
"31629","AT13",91500,91500,2018,20181231,1,"AUDI",991
"31630","AT13",91500,91500,2018,20181231,1,"OPEL",864
"31631","AT13",91500,91500,2018,20181231,1,"FORD",832
"31632","AT13",91500,91500,2018,20181231,1,"RENAULT",562
"31633","AT13",91500,91500,2018,20181231,1,"SKODA",518
"31634","AT13",91500,91500,2018,20181231,1,"MAZDA",506
"31635","AT13",91500,91500,2018,20181231,1,"PEUGEOT",478
"31636","AT13",91500,91500,2018,20181231,1,"TOYOTA",426
"31637","AT13",91500,91500,2018,20181231,1,"CITROEN",282
"31638","AT13",91500,91500,2018,20181231,1,"SEAT",280
"31639","AT13",91500,91500,2018,20181231,1,"HYUNDAI",265
"31640","AT13",91500,91500,2018,20181231,1,"FIAT",244
"31641","AT13",91500,91500,2018,20181231,1,"VOLVO",223
"31642","AT13",91500,91500,2018,20181231,1,"KIA",211
"31643","AT13",91500,91500,2018,20181231,1,"NISSAN",197
"31644","AT13",91500,91500,2018,20181231,1,"HONDA",137
"31645","AT13",91500,91500,2018,20181231,1,"DACIA",134
"31646","AT13",91500,91500,2018,20181231,1,"MITSUBISHI",112
