Pkw-Bestand - Automarken nach Geschlecht der Pkw-BesitzerInnen seit 2011 - Bezirke Wien | Stock of cars - Car brands aggregated by sex of vehicle owner since 2011 - districts of Vienna
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;BRAND;BRAND_TOTAL
AT13;91300;91300;2022;20221231;2;KIA;160
AT13;91300;91300;2022;20221231;2;SUZUKI;151
AT13;91300;91300;2022;20221231;2;NISSAN;126
AT13;91300;91300;2022;20221231;2;SMART;118
AT13;91300;91300;2022;20221231;2;DACIA;114
AT13;91300;91300;2022;20221231;2;HONDA;99
AT13;91300;91300;2022;20221231;2;MITSUBISHI;93
AT13;91300;91300;2022;20221231;2;PORSCHE;70
AT13;91300;91300;2022;20221231;2;ALFA-ROMEO;66
AT13;91300;91300;2022;20221231;2;LANDROVER;62
AT13;91300;91300;2022;20221231;2;JEEP;60
AT13;91300;91300;2022;20221231;2;JAGUAR;43
AT13;91300;91300;2022;20221231;2;CHEVROLET;31
AT13;91300;91300;2022;20221231;2;LANCIA;23
AT13;91300;91300;2022;20221231;2;LEXUS;19
AT13;91300;91300;2022;20221231;2;SUBARU;19
AT13;91300;91300;2022;20221231;2;DAIHATSU;17
AT13;91300;91300;2022;20221231;2;CHRYSLER;14
AT13;91300;91300;2022;20221231;2;SAAB;13
AT13;91300;91300;2022;20221231;2;DS;12
AT13;91300;91300;2022;20221231;2;ROVER;11
AT13;91300;91300;2022;20221231;2;MG;10
AT13;91300;91300;2022;20221231;2;FERRARI;9
AT13;91300;91300;2022;20221231;2;BENTLEY;7
AT13;91300;91300;2022;20221231;2;TESLA;7
AT13;91300;91300;2022;20221231;2;MASERATI;6
AT13;91300;91300;2022;20221231;2;STEYRPUCH;4
AT13;91300;91300;2022;20221231;2;TRIUMPH;4
AT13;91300;91300;2022;20221231;2;AUSTIN;3
AT13;91300;91300;2022;20221231;2;DODGE;3
AT13;91300;91300;2022;20221231;2;ANDERE;3
AT13;91300;91300;2022;20221231;2;ASTONMARTIN;2
AT13;91300;91300;2022;20221231;2;CADILLAC;2
AT13;91300;91300;2022;20221231;2;LADA;2
AT13;91300;91300;2022;20221231;2;PONTIAC;2
AT13;91300;91300;2022;20221231;2;ROLLSROYCE;2
AT13;91300;91300;2022;20221231;2;SSANG-YONG;2
AT13;91300;91300;2022;20221231;2;TALBOT;2
AT13;91300;91300;2022;20221231;2;BIANCHI;1
AT13;91300;91300;2022;20221231;2;BRITISHLEYLAND;1
AT13;91300;91300;2022;20221231;2;CHRYSLER-SIMCA;1
AT13;91300;91300;2022;20221231;2;CUPRA;1
AT13;91300;91300;2022;20221231;2;HORCH;1
AT13;91300;91300;2022;20221231;2;MORRIS;1
AT13;91300;91300;2022;20221231;2;POLESTAR;1
AT13;91300;91300;2022;20221231;2;PUCH;1
AT13;91300;91300;2022;20221231;2;RILEY;1
AT13;91300;91300;2022;20221231;3;VW;492
AT13;91300;91300;2022;20221231;3;BMW;253
AT13;91300;91300;2022;20221231;3;SKODA;249
AT13;91300;91300;2022;20221231;3;AUDI;232
AT13;91300;91300;2022;20221231;3;MERCEDES;150
AT13;91300;91300;2022;20221231;3;FORD;126
AT13;91300;91300;2022;20221231;3;SEAT;80
AT13;91300;91300;2022;20221231;3;TESLA;66
AT13;91300;91300;2022;20221231;3;OPEL;57
AT13;91300;91300;2022;20221231;3;RENAULT;55
AT13;91300;91300;2022;20221231;3;VOLVO;50
AT13;91300;91300;2022;20221231;3;PORSCHE;49
AT13;91300;91300;2022;20221231;3;MINI;41
AT13;91300;91300;2022;20221231;3;FIAT;40
AT13;91300;91300;2022;20221231;3;TOYOTA;37
AT13;91300;91300;2022;20221231;3;SMART;33
AT13;91300;91300;2022;20221231;3;HYUNDAI;27
AT13;91300;91300;2022;20221231;3;KIA;25
AT13;91300;91300;2022;20221231;3;PEUGEOT;24
AT13;91300;91300;2022;20221231;3;LANDROVER;23
AT13;91300;91300;2022;20221231;3;CITROEN;21
AT13;91300;91300;2022;20221231;3;CUPRA;16
AT13;91300;91300;2022;20221231;3;DACIA;14
AT13;91300;91300;2022;20221231;3;ALFA-ROMEO;12
AT13;91300;91300;2022;20221231;3;MITSUBISHI;12
AT13;91300;91300;2022;20221231;3;NISSAN;12
AT13;91300;91300;2022;20221231;3;JAGUAR;11
AT13;91300;91300;2022;20221231;3;MAZDA;9
AT13;91300;91300;2022;20221231;3;HONDA;7
AT13;91300;91300;2022;20221231;3;JEEP;7
AT13;91300;91300;2022;20221231;3;LEXUS;7
AT13;91300;91300;2022;20221231;3;FERRARI;5
AT13;91300;91300;2022;20221231;3;LANCIA;4
AT13;91300;91300;2022;20221231;3;ASTONMARTIN;3
AT13;91300;91300;2022;20221231;3;DS;3
AT13;91300;91300;2022;20221231;3;MASERATI;3
AT13;91300;91300;2022;20221231;3;SUZUKI;3
AT13;91300;91300;2022;20221231;3;CHRYSLER-SUNBEAM;2
AT13;91300;91300;2022;20221231;3;MG;2
AT13;91300;91300;2022;20221231;3;SAAB;2
AT13;91300;91300;2022;20221231;3;AMC;1
AT13;91300;91300;2022;20221231;3;AUSTIN;1
AT13;91300;91300;2022;20221231;3;BENTLEY;1
AT13;91300;91300;2022;20221231;3;BRITISHLEYLAND;1
AT13;91300;91300;2022;20221231;3;CHRYSLER;1
AT13;91300;91300;2022;20221231;3;DAIHATSU;1
AT13;91300;91300;2022;20221231;3;LAMBORGHINI;1
AT13;91300;91300;2022;20221231;3;MAN;1
AT13;91300;91300;2022;20221231;3;MORGAN;1
AT13;91300;91300;2022;20221231;3;PUCH;1
AT13;91300;91300;2022;20221231;3;ROLLSROYCE;1
AT13;91300;91300;2022;20221231;3;SIMCA;1
AT13;91400;91400;2022;20221231;1;VW;3400
AT13;91400;91400;2022;20221231;1;BMW;1552
AT13;91400;91400;2022;20221231;1;MERCEDES;1547
AT13;91400;91400;2022;20221231;1;AUDI;1412
AT13;91400;91400;2022;20221231;1;FORD;1261
AT13;91400;91400;2022;20221231;1;OPEL;1195
AT13;91400;91400;2022;20221231;1;SKODA;1182
AT13;91400;91400;2022;20221231;1;RENAULT;757
AT13;91400;91400;2022;20221231;1;MAZDA;742
AT13;91400;91400;2022;20221231;1;TOYOTA;688
AT13;91400;91400;2022;20221231;1;PEUGEOT;623
AT13;91400;91400;2022;20221231;1;SEAT;585
AT13;91400;91400;2022;20221231;1;HYUNDAI;516
AT13;91400;91400;2022;20221231;1;CITROEN;418
AT13;91400;91400;2022;20221231;1;VOLVO;388
AT13;91400;91400;2022;20221231;1;FIAT;369
AT13;91400;91400;2022;20221231;1;KIA;342
AT13;91400;91400;2022;20221231;1;DACIA;338
AT13;91400;91400;2022;20221231;1;NISSAN;305
AT13;91400;91400;2022;20221231;1;SUZUKI;204
AT13;91400;91400;2022;20221231;1;HONDA;198
AT13;91400;91400;2022;20221231;1;MITSUBISHI;165
AT13;91400;91400;2022;20221231;1;PORSCHE;164
AT13;91400;91400;2022;20221231;1;ALFA-ROMEO;150
AT13;91400;91400;2022;20221231;1;JEEP;126
AT13;91400;91400;2022;20221231;1;SMART;109
AT13;91400;91400;2022;20221231;1;LANDROVER;108
AT13;91400;91400;2022;20221231;1;MINI;108
AT13;91400;91400;2022;20221231;1;JAGUAR;89
AT13;91400;91400;2022;20221231;1;CHEVROLET;83
AT13;91400;91400;2022;20221231;1;CHRYSLER;77
AT13;91400;91400;2022;20221231;1;TESLA;53
AT13;91400;91400;2022;20221231;1;LEXUS;45
AT13;91400;91400;2022;20221231;1;SUBARU;44
AT13;91400;91400;2022;20221231;1;SAAB;39
AT13;91400;91400;2022;20221231;1;MG;30
AT13;91400;91400;2022;20221231;1;ROVER;29
AT13;91400;91400;2022;20221231;1;LANCIA;25
AT13;91400;91400;2022;20221231;1;DS;17
AT13;91400;91400;2022;20221231;1;STEYRPUCH;16
AT13;91400;91400;2022;20221231;1;CUPRA;15
AT13;91400;91400;2022;20221231;1;DAIHATSU;13
AT13;91400;91400;2022;20221231;1;TRIUMPH;13
AT13;91400;91400;2022;20221231;1;BORGWARD;12
AT13;91400;91400;2022;20221231;1;FERRARI;12
AT13;91400;91400;2022;20221231;1;LADA;12
AT13;91400;91400;2022;20221231;1;DODGE;11
AT13;91400;91400;2022;20221231;1;CADILLAC;10
AT13;91400;91400;2022;20221231;1;AUSTIN;9
AT13;91400;91400;2022;20221231;1;ROLLSROYCE;9
AT13;91400;91400;2022;20221231;1;ANDERE;8
AT13;91400;91400;2022;20221231;1;MASERATI;7
AT13;91400;91400;2022;20221231;1;SSANG-YONG;7
AT13;91400;91400;2022;20221231;1;MORGAN;5
AT13;91400;91400;2022;20221231;1;PONTIAC;5
AT13;91400;91400;2022;20221231;1;BUICK;4
AT13;91400;91400;2022;20221231;1;INFINITI;4
AT13;91400;91400;2022;20221231;1;PUCH;4
AT13;91400;91400;2022;20221231;1;STEYR;4
AT13;91400;91400;2022;20221231;1;ASTONMARTIN;3
AT13;91400;91400;2022;20221231;1;LLOYD;3
AT13;91400;91400;2022;20221231;1;BENTLEY;2
AT13;91400;91400;2022;20221231;1;BRITISHLEYLAND;2
AT13;91400;91400;2022;20221231;1;GORKIWKE;2
AT13;91400;91400;2022;20221231;1;IHC;2
AT13;91400;91400;2022;20221231;1;LAMBORGHINI;2
AT13;91400;91400;2022;20221231;1;LOTUS;2
AT13;91400;91400;2022;20221231;1;MORRIS;2
AT13;91400;91400;2022;20221231;1;NSU;2
AT13;91400;91400;2022;20221231;1;AWZ;1
AT13;91400;91400;2022;20221231;1;BIANCHI;1
AT13;91400;91400;2022;20221231;1;CHRYSLER-SUNBEAM;1
AT13;91400;91400;2022;20221231;1;DAF;1
AT13;91400;91400;2022;20221231;1;DAIMLER;1
AT13;91400;91400;2022;20221231;1;FIAT-SEAT;1
AT13;91400;91400;2022;20221231;1;GOLIATH;1
AT13;91400;91400;2022;20221231;1;HUMMER;1
AT13;91400;91400;2022;20221231;1;INNOCENTI;1
AT13;91400;91400;2022;20221231;1;IVECO;1
AT13;91400;91400;2022;20221231;1;OLDSMOBILE;1
AT13;91400;91400;2022;20221231;1;PERL;1
AT13;91400;91400;2022;20221231;1;PLYMOUTH;1
AT13;91400;91400;2022;20221231;1;SIMCA;1
AT13;91400;91400;2022;20221231;1;STEYRFIAT;1
AT13;91400;91400;2022;20221231;1;TATRA;1
AT13;91400;91400;2022;20221231;1;VAUXHALL;1
AT13;91400;91400;2022;20221231;2;VW;2417
AT13;91400;91400;2022;20221231;2;FORD;866
AT13;91400;91400;2022;20221231;2;SKODA;829
AT13;91400;91400;2022;20221231;2;OPEL;809
AT13;91400;91400;2022;20221231;2;AUDI;691
AT13;91400;91400;2022;20221231;2;RENAULT;656
AT13;91400;91400;2022;20221231;2;MERCEDES;624
AT13;91400;91400;2022;20221231;2;BMW;616
AT13;91400;91400;2022;20221231;2;TOYOTA;560
AT13;91400;91400;2022;20221231;2;PEUGEOT;532
AT13;91400;91400;2022;20221231;2;MAZDA;520
AT13;91400;91400;2022;20221231;2;HYUNDAI;494
AT13;91400;91400;2022;20221231;2;FIAT;492
AT13;91400;91400;2022;20221231;2;SEAT;488
AT13;91400;91400;2022;20221231;2;CITROEN;343
AT13;91400;91400;2022;20221231;2;KIA;281
AT13;91400;91400;2022;20221231;2;SUZUKI;270
AT13;91400;91400;2022;20221231;2;NISSAN;248
AT13;91400;91400;2022;20221231;2;DACIA;230
AT13;91400;91400;2022;20221231;2;MINI;189
AT13;91400;91400;2022;20221231;2;VOLVO;159
AT13;91400;91400;2022;20221231;2;HONDA;142
AT13;91400;91400;2022;20221231;2;MITSUBISHI;134
AT13;91400;91400;2022;20221231;2;SMART;94
AT13;91400;91400;2022;20221231;2;ALFA-ROMEO;80
AT13;91400;91400;2022;20221231;2;CHEVROLET;77
AT13;91400;91400;2022;20221231;2;JEEP;60
AT13;91400;91400;2022;20221231;2;PORSCHE;40
AT13;91400;91400;2022;20221231;2;LANCIA;36
AT13;91400;91400;2022;20221231;2;LANDROVER;33
AT13;91400;91400;2022;20221231;2;DAIHATSU;29
AT13;91400;91400;2022;20221231;2;JAGUAR;22
AT13;91400;91400;2022;20221231;2;CHRYSLER;20
AT13;91400;91400;2022;20221231;2;SUBARU;20
AT13;91400;91400;2022;20221231;2;SAAB;16
AT13;91400;91400;2022;20221231;2;LEXUS;12
AT13;91400;91400;2022;20221231;2;DS;11
AT13;91400;91400;2022;20221231;2;ROVER;10
AT13;91400;91400;2022;20221231;2;TESLA;8
AT13;91400;91400;2022;20221231;2;LADA;5
AT13;91400;91400;2022;20221231;2;STEYRPUCH;5
AT13;91400;91400;2022;20221231;2;BRITISHLEYLAND;4
AT13;91400;91400;2022;20221231;2;CUPRA;3
AT13;91400;91400;2022;20221231;2;DODGE;3
AT13;91400;91400;2022;20221231;2;SSANG-YONG;3
AT13;91400;91400;2022;20221231;2;CADILLAC;2
AT13;91400;91400;2022;20221231;2;MASERATI;2
AT13;91400;91400;2022;20221231;2;ROLLSROYCE;2
AT13;91400;91400;2022;20221231;2;TRIUMPH;2
AT13;91400;91400;2022;20221231;2;ANDERE;2
AT13;91400;91400;2022;20221231;2;AUSTIN;1
AT13;91400;91400;2022;20221231;2;AUDKW;1
AT13;91400;91400;2022;20221231;2;FERRARI;1
AT13;91400;91400;2022;20221231;2;FIAT-SEAT;1
AT13;91400;91400;2022;20221231;2;GOLIATH;1
AT13;91400;91400;2022;20221231;2;HUMMER;1
AT13;91400;91400;2022;20221231;2;LLOYD;1
AT13;91400;91400;2022;20221231;2;LOTUS;1
AT13;91400;91400;2022;20221231;2;MG;1
AT13;91400;91400;2022;20221231;2;MORGAN;1
AT13;91400;91400;2022;20221231;2;MORRIS;1
AT13;91400;91400;2022;20221231;2;POLESTAR;1
AT13;91400;91400;2022;20221231;2;PUCH;1
AT13;91400;91400;2022;20221231;3;VW;413
AT13;91400;91400;2022;20221231;3;MERCEDES;246
AT13;91400;91400;2022;20221231;3;SKODA;230
AT13;91400;91400;2022;20221231;3;BMW;221
AT13;91400;91400;2022;20221231;3;AUDI;161
AT13;91400;91400;2022;20221231;3;FORD;136
AT13;91400;91400;2022;20221231;3;SEAT;89
AT13;91400;91400;2022;20221231;3;RENAULT;71
AT13;91400;91400;2022;20221231;3;TOYOTA;64
AT13;91400;91400;2022;20221231;3;OPEL;56
AT13;91400;91400;2022;20221231;3;TESLA;50
AT13;91400;91400;2022;20221231;3;VOLVO;47
AT13;91400;91400;2022;20221231;3;FIAT;42
AT13;91400;91400;2022;20221231;3;HYUNDAI;38
AT13;91400;91400;2022;20221231;3;PEUGEOT;37
AT13;91400;91400;2022;20221231;3;CITROEN;35
AT13;91400;91400;2022;20221231;3;PORSCHE;25
AT13;91400;91400;2022;20221231;3;LANDROVER;23
AT13;91400;91400;2022;20221231;3;JAGUAR;19
AT13;91400;91400;2022;20221231;3;KIA;19
AT13;91400;91400;2022;20221231;3;MAZDA;18
AT13;91400;91400;2022;20221231;3;NISSAN;18
AT13;91400;91400;2022;20221231;3;SMART;18
AT13;91400;91400;2022;20221231;3;JEEP;16
AT13;91400;91400;2022;20221231;3;MINI;15
AT13;91400;91400;2022;20221231;3;DACIA;12
AT13;91400;91400;2022;20221231;3;SUZUKI;10
AT13;91400;91400;2022;20221231;3;LEXUS;7
AT13;91400;91400;2022;20221231;3;MG;6
AT13;91400;91400;2022;20221231;3;MITSUBISHI;6
AT13;91400;91400;2022;20221231;3;HONDA;5
AT13;91400;91400;2022;20221231;3;LANCIA;5
AT13;91400;91400;2022;20221231;3;POLESTAR;5
AT13;91400;91400;2022;20221231;3;ALFA-ROMEO;3
AT13;91400;91400;2022;20221231;3;CHEVROLET;3
AT13;91400;91400;2022;20221231;3;CHRYSLER;3
AT13;91400;91400;2022;20221231;3;CUPRA;3
AT13;91400;91400;2022;20221231;3;FERRARI;3
AT13;91400;91400;2022;20221231;3;DS;2
AT13;91400;91400;2022;20221231;3;ROLLSROYCE;2
AT13;91400;91400;2022;20221231;3;SSANG-YONG;2
AT13;91400;91400;2022;20221231;3;ASTONMARTIN;1
AT13;91400;91400;2022;20221231;3;CHRYSLER-SIMCA;1
AT13;91400;91400;2022;20221231;3;DFSK;1
AT13;91400;91400;2022;20221231;3;HUMMER;1
AT13;91400;91400;2022;20221231;3;MASERATI;1
AT13;91400;91400;2022;20221231;3;PONTIAC;1
AT13;91400;91400;2022;20221231;3;ROVER;1
AT13;91500;91500;2022;20221231;1;VW;2284
AT13;91500;91500;2022;20221231;1;MERCEDES;1169
AT13;91500;91500;2022;20221231;1;BMW;1094
AT13;91500;91500;2022;20221231;1;AUDI;999
AT13;91500;91500;2022;20221231;1;FORD;742
AT13;91500;91500;2022;20221231;1;OPEL;718
AT13;91500;91500;2022;20221231;1;SKODA;550
AT13;91500;91500;2022;20221231;1;RENAULT;520
AT13;91500;91500;2022;20221231;1;MAZDA;476
AT13;91500;91500;2022;20221231;1;PEUGEOT;431
AT13;91500;91500;2022;20221231;1;TOYOTA;402
AT13;91500;91500;2022;20221231;1;SEAT;315
AT13;91500;91500;2022;20221231;1;HYUNDAI;264
AT13;91500;91500;2022;20221231;1;CITROEN;258
AT13;91500;91500;2022;20221231;1;VOLVO;223
AT13;91500;91500;2022;20221231;1;FIAT;217
AT13;91500;91500;2022;20221231;1;KIA;195
AT13;91500;91500;2022;20221231;1;NISSAN;167
AT13;91500;91500;2022;20221231;1;DACIA;161
AT13;91500;91500;2022;20221231;1;HONDA;114
AT13;91500;91500;2022;20221231;1;MITSUBISHI;93
AT13;91500;91500;2022;20221231;1;PORSCHE;82
AT13;91500;91500;2022;20221231;1;SUZUKI;79
AT13;91500;91500;2022;20221231;1;ALFA-ROMEO;70
AT13;91500;91500;2022;20221231;1;MINI;67
AT13;91500;91500;2022;20221231;1;CHEVROLET;60
AT13;91500;91500;2022;20221231;1;SMART;59
AT13;91500;91500;2022;20221231;1;JEEP;58
AT13;91500;91500;2022;20221231;1;CHRYSLER;54
AT13;91500;91500;2022;20221231;1;LANDROVER;52
AT13;91500;91500;2022;20221231;1;JAGUAR;49
AT13;91500;91500;2022;20221231;1;LANCIA;24
AT13;91500;91500;2022;20221231;1;TESLA;23
AT13;91500;91500;2022;20221231;1;SUBARU;18
AT13;91500;91500;2022;20221231;1;DS;14
AT13;91500;91500;2022;20221231;1;SAAB;14
AT13;91500;91500;2022;20221231;1;LEXUS;13
AT13;91500;91500;2022;20221231;1;ROVER;13
AT13;91500;91500;2022;20221231;1;DAIHATSU;9
AT13;91500;91500;2022;20221231;1;DODGE;9
AT13;91500;91500;2022;20221231;1;FERRARI;8
AT13;91500;91500;2022;20221231;1;SSANG-YONG;7
AT13;91500;91500;2022;20221231;1;LADA;6
AT13;91500;91500;2022;20221231;1;MG;6
AT13;91500;91500;2022;20221231;1;CUPRA;5
AT13;91500;91500;2022;20221231;1;LOTUS;5
AT13;91500;91500;2022;20221231;1;PONTIAC;5
AT13;91500;91500;2022;20221231;1;CADILLAC;4
AT13;91500;91500;2022;20221231;1;STEYR;4
AT13;91500;91500;2022;20221231;1;STEYRPUCH;4
AT13;91500;91500;2022;20221231;1;AUSTIN;3
AT13;91500;91500;2022;20221231;1;MASERATI;3
AT13;91500;91500;2022;20221231;1;STEYRFIAT;3
AT13;91500;91500;2022;20221231;1;MORRIS;2
AT13;91500;91500;2022;20221231;1;PLYMOUTH;2
AT13;91500;91500;2022;20221231;1;ANDERE;2
AT13;91500;91500;2022;20221231;1;BENTLEY;1
AT13;91500;91500;2022;20221231;1;BRITISHLEYLAND;1
AT13;91500;91500;2022;20221231;1;CHRYSLER-SIMCA;1
AT13;91500;91500;2022;20221231;1;DAF;1
AT13;91500;91500;2022;20221231;1;DETOMASO;1
AT13;91500;91500;2022;20221231;1;IVECO;1
AT13;91500;91500;2022;20221231;1;LAMBORGHINI;1
AT13;91500;91500;2022;20221231;1;NSU;1
AT13;91500;91500;2022;20221231;1;OLDSMOBILE;1
AT13;91500;91500;2022;20221231;1;ROLLSROYCE;1
AT13;91500;91500;2022;20221231;1;SIMCA;1
AT13;91500;91500;2022;20221231;1;TRIUMPH;1
AT13;91500;91500;2022;20221231;1;VAUXHALL;1
AT13;91500;91500;2022;20221231;2;VW;1043
AT13;91500;91500;2022;20221231;2;MERCEDES;433
AT13;91500;91500;2022;20221231;2;OPEL;392
AT13;91500;91500;2022;20221231;2;SKODA;379
AT13;91500;91500;2022;20221231;2;FORD;359
AT13;91500;91500;2022;20221231;2;AUDI;321
AT13;91500;91500;2022;20221231;2;BMW;318
AT13;91500;91500;2022;20221231;2;RENAULT;314
AT13;91500;91500;2022;20221231;2;PEUGEOT;278
AT13;91500;91500;2022;20221231;2;MAZDA;259
AT13;91500;91500;2022;20221231;2;TOYOTA;219
AT13;91500;91500;2022;20221231;2;FIAT;209
AT13;91500;91500;2022;20221231;2;HYUNDAI;200
AT13;91500;91500;2022;20221231;2;SEAT;170
AT13;91500;91500;2022;20221231;2;CITROEN;162
AT13;91500;91500;2022;20221231;2;KIA;132
AT13;91500;91500;2022;20221231;2;NISSAN;108
AT13;91500;91500;2022;20221231;2;DACIA;102
AT13;91500;91500;2022;20221231;2;SUZUKI;91
AT13;91500;91500;2022;20221231;2;MINI;74
AT13;91500;91500;2022;20221231;2;VOLVO;69
AT13;91500;91500;2022;20221231;2;HONDA;66
AT13;91500;91500;2022;20221231;2;MITSUBISHI;57
AT13;91500;91500;2022;20221231;2;SMART;47
AT13;91500;91500;2022;20221231;2;CHEVROLET;36
AT13;91500;91500;2022;20221231;2;LANDROVER;23
AT13;91500;91500;2022;20221231;2;JEEP;19
AT13;91500;91500;2022;20221231;2;ALFA-ROMEO;16
AT13;91500;91500;2022;20221231;2;CHRYSLER;15
AT13;91500;91500;2022;20221231;2;PORSCHE;15
AT13;91500;91500;2022;20221231;2;DAIHATSU;9
AT13;91500;91500;2022;20221231;2;JAGUAR;9
AT13;91500;91500;2022;20221231;2;DS;8
AT13;91500;91500;2022;20221231;2;LANCIA;7
AT13;91500;91500;2022;20221231;2;LEXUS;7
AT13;91500;91500;2022;20221231;2;TESLA;6
AT13;91500;91500;2022;20221231;2;LADA;4
AT13;91500;91500;2022;20221231;2;SAAB;4
AT13;91500;91500;2022;20221231;2;CUPRA;3
AT13;91500;91500;2022;20221231;2;MG;3
AT13;91500;91500;2022;20221231;2;SSANG-YONG;3
AT13;91500;91500;2022;20221231;2;STEYRPUCH;3
AT13;91500;91500;2022;20221231;2;SUBARU;3
AT13;91500;91500;2022;20221231;2;BUICK;2
AT13;91500;91500;2022;20221231;2;CADILLAC;2
AT13;91500;91500;2022;20221231;2;MASERATI;2
AT13;91500;91500;2022;20221231;2;ROVER;2
AT13;91500;91500;2022;20221231;2;AWE;1
AT13;91500;91500;2022;20221231;2;AWZ;1
AT13;91500;91500;2022;20221231;2;DAF;1
AT13;91500;91500;2022;20221231;2;FERRARI;1
AT13;91500;91500;2022;20221231;2;FIAT-SEAT;1
AT13;91500;91500;2022;20221231;2;MAHINDRA;1
AT13;91500;91500;2022;20221231;2;RILEY;1
AT13;91500;91500;2022;20221231;2;STEYR;1
AT13;91500;91500;2022;20221231;3;VW;455
AT13;91500;91500;2022;20221231;3;BMW;243
AT13;91500;91500;2022;20221231;3;FORD;229
AT13;91500;91500;2022;20221231;3;MERCEDES;224
AT13;91500;91500;2022;20221231;3;SKODA;179
AT13;91500;91500;2022;20221231;3;AUDI;111
AT13;91500;91500;2022;20221231;3;TOYOTA;92
AT13;91500;91500;2022;20221231;3;RENAULT;85
AT13;91500;91500;2022;20221231;3;SEAT;76
AT13;91500;91500;2022;20221231;3;OPEL;73
AT13;91500;91500;2022;20221231;3;PEUGEOT;69
AT13;91500;91500;2022;20221231;3;TESLA;60
AT13;91500;91500;2022;20221231;3;FIAT;55
AT13;91500;91500;2022;20221231;3;HYUNDAI;47
AT13;91500;91500;2022;20221231;3;CITROEN;42
AT13;91500;91500;2022;20221231;3;VOLVO;41
AT13;91500;91500;2022;20221231;3;PORSCHE;40
AT13;91500;91500;2022;20221231;3;SMART;37
AT13;91500;91500;2022;20221231;3;MAZDA;36
AT13;91500;91500;2022;20221231;3;LANDROVER;25
AT13;91500;91500;2022;20221231;3;KIA;23
AT13;91500;91500;2022;20221231;3;JAGUAR;19
AT13;91500;91500;2022;20221231;3;NISSAN;19
AT13;91500;91500;2022;20221231;3;MINI;16
AT13;91500;91500;2022;20221231;3;DACIA;15
AT13;91500;91500;2022;20221231;3;SUZUKI;15
AT13;91500;91500;2022;20221231;3;JEEP;13
AT13;91500;91500;2022;20221231;3;ALFA-ROMEO;12
AT13;91500;91500;2022;20221231;3;POLESTAR;12
AT13;91500;91500;2022;20221231;3;CHRYSLER;11
AT13;91500;91500;2022;20221231;3;CUPRA;7
AT13;91500;91500;2022;20221231;3;LEXUS;7
AT13;91500;91500;2022;20221231;3;DS;6
AT13;91500;91500;2022;20221231;3;MG;6
AT13;91500;91500;2022;20221231;3;HONDA;5
AT13;91500;91500;2022;20221231;3;LANCIA;4
AT13;91500;91500;2022;20221231;3;MITSUBISHI;4
AT13;91500;91500;2022;20221231;3;FERRARI;3
AT13;91500;91500;2022;20221231;3;CHEVROLET;2
AT13;91500;91500;2022;20221231;3;INFINITI;2
AT13;91500;91500;2022;20221231;3;ROVER;2
AT13;91500;91500;2022;20221231;3;BUICK;1
AT13;91500;91500;2022;20221231;3;CADILLAC;1
AT13;91500;91500;2022;20221231;3;DODGE;1
AT13;91500;91500;2022;20221231;3;KTM;1
AT13;91500;91500;2022;20221231;3;LADA;1
AT13;91500;91500;2022;20221231;3;MASERATI;1
AT13;91500;91500;2022;20221231;3;ROLLSROYCE;1
AT13;91500;91500;2022;20221231;3;SUBARU;1
AT13;91500;91500;2022;20221231;3;ANDERE;1
AT13;91600;91600;2022;20221231;1;VW;3421
AT13;91600;91600;2022;20221231;1;MERCEDES;1580
AT13;91600;91600;2022;20221231;1;BMW;1516
AT13;91600;91600;2022;20221231;1;AUDI;1421
AT13;91600;91600;2022;20221231;1;FORD;1109
AT13;91600;91600;2022;20221231;1;SKODA;946
AT13;91600;91600;2022;20221231;1;OPEL;928
AT13;91600;91600;2022;20221231;1;MAZDA;620
AT13;91600;91600;2022;20221231;1;RENAULT;610
AT13;91600;91600;2022;20221231;1;PEUGEOT;584
AT13;91600;91600;2022;20221231;1;TOYOTA;530
AT13;91600;91600;2022;20221231;1;SEAT;521
AT13;91600;91600;2022;20221231;1;CITROEN;435
AT13;91600;91600;2022;20221231;1;HYUNDAI;425
AT13;91600;91600;2022;20221231;1;VOLVO;346
AT13;91600;91600;2022;20221231;1;KIA;332
AT13;91600;91600;2022;20221231;1;FIAT;297
AT13;91600;91600;2022;20221231;1;NISSAN;255
AT13;91600;91600;2022;20221231;1;DACIA;249
AT13;91600;91600;2022;20221231;1;HONDA;183
AT13;91600;91600;2022;20221231;1;MITSUBISHI;166
AT13;91600;91600;2022;20221231;1;PORSCHE;129
AT13;91600;91600;2022;20221231;1;SUZUKI;118
AT13;91600;91600;2022;20221231;1;CHEVROLET;116
AT13;91600;91600;2022;20221231;1;ALFA-ROMEO;112
AT13;91600;91600;2022;20221231;1;SMART;94
AT13;91600;91600;2022;20221231;1;LANDROVER;82
AT13;91600;91600;2022;20221231;1;MINI;77
AT13;91600;91600;2022;20221231;1;JEEP;76
AT13;91600;91600;2022;20221231;1;JAGUAR;74
AT13;91600;91600;2022;20221231;1;CHRYSLER;60
AT13;91600;91600;2022;20221231;1;TESLA;39
AT13;91600;91600;2022;20221231;1;SUBARU;26
AT13;91600;91600;2022;20221231;1;LANCIA;25
AT13;91600;91600;2022;20221231;1;SAAB;25
AT13;91600;91600;2022;20221231;1;LEXUS;24
